縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
臺中市,南屯區,房地(土地+建物)+車位,18.04,住,1061128,106,11,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1060315,106,172.32,11000000,63835,0
臺中市,沙鹿區,房地(土地+建物),98.38,住,1061128,106,11,土地3建物2車位0,四層,透天厝,1060714,106,196.55,11600000,59018,0
臺中市,北屯區,房地(土地+建物)+車位,36.92,住,1061128,106,11,土地1建物1車位2,十五層,住宅大樓(11層含以上有電梯),1061018,106,226.8,13000000,57564,0
臺中市,清水區,房地(土地+建物),153,住,1061128,106,11,土地1建物1車位0,四層,透天厝,1060629,106,266.28,14000000,52576,0
臺中市,太平區,房地(土地+建物),77,住,1061128,106,11,土地1建物1車位0,四層,透天厝,1061227,106,180.95,13920000,76927,0
臺中市,太平區,房地(土地+建物)+車位,20.97,商,1061129,106,11,土地1建物1車位2,二十層,住宅大樓(11層含以上有電梯),1060520,106,242.57,14430000,61045,0
臺中市,南屯區,房地(土地+建物)+車位,33.98,住,1061129,106,11,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1060607,106,150.61,9180000,60952,0
臺中市,南屯區,房地(土地+建物)+車位,42.41,住,1061129,106,11,土地2建物1車位1,二十層,住宅大樓(11層含以上有電梯),1060822,106,195.02,21290000,115484,0
臺中市,北屯區,房地(土地+建物)+車位,23.65,住,1061129,106,11,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1061123,106,185.55,9770000,52654,0
臺中市,太平區,房地(土地+建物),94.38,住,1061130,106,11,土地6建物1車位0,四層,透天厝,1060922,106,241.96,20200000,83485,0
臺中市,北屯區,房地(土地+建物)+車位,22.48,住,1061130,106,11,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1061225,106,126.74,6350000,51461,0
臺中市,太平區,房地(土地+建物)+車位,24.91,商,1061130,106,11,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1060930,106,223.25,10150000,46829,0
臺中市,沙鹿區,房地(土地+建物),83.52,住,1061130,106,11,土地4建物1車位0,四層,透天厝,1061113,106,183.42,9300000,50703,0
臺中市,西屯區,房地(土地+建物)+車位,10.97,商,1061201,106,12,土地1建物1車位1,二十八層,住宅大樓(11層含以上有電梯),1060116,106,173.84,18800000,108623,0
臺中市,沙鹿區,房地(土地+建物),75.08,住,1061201,106,12,土地4建物1車位0,三層,透天厝,1060210,106,144.05,11200000,77751,0
臺中市,大里區,房地(土地+建物)+車位,26.08,住,1061201,106,12,土地2建物1車位1,十五層,住宅大樓(11層含以上有電梯),1060210,106,154.67,10470000,75427,0
臺中市,沙鹿區,房地(土地+建物),106.08,住,1061201,106,12,土地4建物1車位0,三層,透天厝,1060210,106,148.75,11150000,74958,0
臺中市,沙鹿區,房地(土地+建物),76.08,住,1061201,106,12,土地4建物1車位0,三層,透天厝,1060210,106,145.09,10350000,71335,0
臺中市,清水區,房地(土地+建物),102.6,住,1061201,106,12,土地2建物1車位0,五層,透天厝,1060518,106,294.41,18800000,63857,0
臺中市,沙鹿區,房地(土地+建物),159.99,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,409.11,26000000,63553,0
臺中市,沙鹿區,房地(土地+建物),167.29,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,409.74,26020000,63504,0
臺中市,沙鹿區,房地(土地+建物),94.37,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.79,13300000,63397,0
臺中市,沙鹿區,房地(土地+建物),111.61,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.8,13150000,63282,0
臺中市,沙鹿區,房地(土地+建物),112.05,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.97,13100000,62990,0
臺中市,沙鹿區,房地(土地+建物),113.34,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.8,13000000,62560,0
臺中市,沙鹿區,房地(土地+建物),94.02,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.62,13000000,62017,0
臺中市,沙鹿區,房地(土地+建物),115.09,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.74,12880000,62001,0
臺中市,沙鹿區,房地(土地+建物),112.47,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.8,12880000,61983,0
臺中市,沙鹿區,房地(土地+建物),92.79,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.85,12990000,61901,0
臺中市,沙鹿區,房地(土地+建物),92.79,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.85,12990000,61901,0
臺中市,沙鹿區,房地(土地+建物),113.79,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.91,12800000,61565,0
臺中市,沙鹿區,房地(土地+建物),94.19,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.62,12880000,61445,0
臺中市,沙鹿區,房地(土地+建物),93.66,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.79,12800000,61013,0
臺中市,沙鹿區,房地(土地+建物),93.85,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.62,12780000,60967,0
臺中市,沙鹿區,房地(土地+建物),92.88,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.62,12720000,60681,0
臺中市,沙鹿區,房地(土地+建物),114.64,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.74,12600000,60653,0
臺中市,沙鹿區,房地(土地+建物),114.21,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.74,12600000,60653,0
臺中市,沙鹿區,房地(土地+建物),120.77,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,211.63,12800000,60483,0
臺中市,清水區,房地(土地+建物),107.1,住,1061201,106,12,土地2建物1車位0,五層,透天厝,1060518,106,311.1,18800000,60431,0
臺中市,沙鹿區,房地(土地+建物),112.91,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,207.97,12500000,60105,0
臺中市,沙鹿區,房地(土地+建物),92.78,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.68,12600000,60092,0
臺中市,沙鹿區,房地(土地+建物),93.31,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.79,12600000,60060,0
臺中市,沙鹿區,房地(土地+建物),92.78,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.79,12600000,60060,0
臺中市,沙鹿區,房地(土地+建物),92.79,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.88,12600000,60034,0
臺中市,沙鹿區,房地(土地+建物),93.49,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.62,12500000,59632,0
臺中市,沙鹿區,房地(土地+建物),92.18,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,209.79,12500000,59583,0
臺中市,沙鹿區,房地(土地+建物),92.79,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.85,12500000,59566,0
臺中市,沙鹿區,房地(土地+建物),103.41,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,227.76,13500000,59273,0
臺中市,沙鹿區,房地(土地+建物),92.79,住,1061201,106,12,土地5建物1車位0,四層,透天厝,1060613,106,209.68,12300000,58661,0
臺中市,潭子區,房地(土地+建物)+車位,21.4,住,1061201,106,12,土地1建物1車位1,十一層,住宅大樓(11層含以上有電梯),1061117,106,112.28,5750000,58272,0
臺中市,太平區,房地(土地+建物)+車位,14.68,商,1061201,106,12,土地1建物1車位1,十八層,住宅大樓(11層含以上有電梯),1060520,106,169.5,9660000,56991,0
臺中市,沙鹿區,房地(土地+建物),144.97,住,1061201,106,12,土地6建物1車位0,四層,透天厝,1060613,106,226.44,12800000,56527,0
臺中市,沙鹿區,房地(土地+建物),95.34,住,1061201,106,12,土地4建物1車位0,四層,透天厝,1060613,106,244.2,13800000,56511,0
臺中市,清水區,房地(土地+建物),103.5,住,1061201,106,12,土地2建物1車位0,四層,透天厝,1060518,106,287.48,14500000,50438,0
臺中市,南屯區,房地(土地+建物)+車位,39.85,住,1061202,106,12,土地2建物1車位1,二十層,住宅大樓(11層含以上有電梯),1060822,106,183.23,21620000,124067,0
臺中市,西屯區,房地(土地+建物)+車位,37.68,住,1061202,106,12,土地2建物1車位1,二十一層,住宅大樓(11層含以上有電梯),1060629,106,206.25,21200000,109531,0
臺中市,太平區,房地(土地+建物),94.38,住,1061202,106,12,土地6建物1車位0,四層,透天厝,1060922,106,242.05,18900000,78083,0
臺中市,太平區,房地(土地+建物),94.38,住,1061202,106,12,土地6建物1車位0,四層,透天厝,1060922,106,242.05,18880000,78000,0
臺中市,太平區,房地(土地+建物),94.38,住,1061202,106,12,土地6建物1車位0,四層,透天厝,1060922,106,241.96,18500000,76459,0
臺中市,南區,房地(土地+建物)+車位,24.79,商,1061202,106,12,土地2建物1車位1,十四層,住宅大樓(11層含以上有電梯),1061122,106,191.81,13890000,75913,0
臺中市,北屯區,房地(土地+建物)+車位,21.28,住,1061202,106,12,土地2建物1車位1,十一層,住宅大樓(11層含以上有電梯),1061225,106,158.15,9200000,64619,0
臺中市,烏日區,房地(土地+建物)+車位,34.69,住,1061202,106,12,土地2建物1車位1,七層,華廈(10層含以下有電梯),1061225,106,131.3,6700000,55309,0
臺中市,南屯區,房地(土地+建物)+車位,53.07,住,1061203,106,12,土地1建物1車位1,十七層,住宅大樓(11層含以上有電梯),1060409,106,202.07,17880000,100042,0
臺中市,北屯區,房地(土地+建物)+車位,36.54,住,1061203,106,12,土地1建物1車位1,十層,華廈(10層含以下有電梯),1060512,106,202.51,15800000,83814,0
臺中市,南區,房地(土地+建物)+車位,24.94,住,1061203,106,12,土地3建物1車位1,十四層,住宅大樓(11層含以上有電梯),1060125,106,152.19,10800000,76305,0
臺中市,南區,房地(土地+建物)+車位,25.68,住,1061203,106,12,土地3建物1車位1,十四層,住宅大樓(11層含以上有電梯),1060125,106,148.02,8800000,63995,0
臺中市,北屯區,房地(土地+建物)+車位,35.46,住,1061203,106,12,土地1建物1車位1,十五層,住宅大樓(11層含以上有電梯),1061018,106,209.83,12690000,60386,0
臺中市,北屯區,房地(土地+建物),18.18,住,1061203,106,12,土地3建物1車位0,十二層,住宅大樓(11層含以上有電梯),1061208,106,100.69,6250000,62072,0
臺中市,東區,房地(土地+建物)+車位,41.04,住,1061204,106,12,土地1建物1車位3,二十二層,店面(店鋪),1061101,106,257.25,23870000,119506,0
臺中市,東區,房地(土地+建物)+車位,39.15,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,198.54,21190000,118051,0
臺中市,東區,房地(土地+建物)+車位,39.15,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,198.54,20600000,114558,0
臺中市,東區,房地(土地+建物)+車位,39.15,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,198.54,20480000,113848,0
臺中市,東區,房地(土地+建物)+車位,34.7,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,179.03,17380000,107965,0
臺中市,東區,房地(土地+建物)+車位,35.98,住,1061204,106,12,土地1建物1車位2,二十二層,店面(店鋪),1061101,106,209.63,18660000,107801,0
臺中市,東區,房地(土地+建物)+車位,34.09,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,176.34,16000000,100538,0
臺中市,東區,房地(土地+建物)+車位,35.47,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,182.4,16000000,96550,0
臺中市,東區,房地(土地+建物)+車位,35.52,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,182.72,15990000,96283,0
臺中市,東區,房地(土地+建物)+車位,35.62,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,183.02,16000000,96160,0
臺中市,東區,房地(土地+建物)+車位,38.84,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,197.27,16910000,92818,0
臺中市,東區,房地(土地+建物)+車位,38.69,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,241.18,19780000,92788,0
臺中市,東區,房地(土地+建物)+車位,35.62,住,1061204,106,12,土地1建物1車位1,二十二層,店面(店鋪),1061101,106,183.02,15150000,90619,0
臺中市,東區,房地(土地+建物)+車位,40.84,住,1061204,106,12,土地1建物1車位2,二十二層,店面(店鋪),1061101,106,231.26,18220000,90233,0
臺中市,東區,房地(土地+建物)+車位,38.64,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,241.12,18880000,90069,0
臺中市,北屯區,房地(土地+建物)+車位,29.28,住,1061204,106,12,土地1建物1車位1,十二層,住宅大樓(11層含以上有電梯),1060310,106,178.48,14200000,86855,0
臺中市,東區,房地(土地+建物)+車位,38.69,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,241.12,18000000,85230,0
臺中市,東區,房地(土地+建物)+車位,36.29,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,205,16000000,84108,0
臺中市,東區,房地(土地+建物)+車位,38.54,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,240.57,17760000,83614,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,13260000,83293,0
臺中市,東區,房地(土地+建物)+車位,38.69,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,241.12,17760000,82811,0
臺中市,東區,房地(土地+建物)+車位,38.54,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,240.57,17710000,82786,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,13000000,82174,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,12990000,82104,0
臺中市,東區,房地(土地+建物)+車位,38.49,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,240.57,17580000,82069,0
臺中市,東區,房地(土地+建物)+車位,37.21,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,234.09,16980000,81679,0
臺中市,東區,房地(土地+建物)+車位,37.67,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,211.54,16200000,81634,0
臺中市,東區,房地(土地+建物)+車位,37.31,住,1061204,106,12,土地1建物1車位2,二十二層,住宅大樓(11層含以上有電梯),1061101,106,234.63,17000000,81542,0
臺中市,東區,房地(土地+建物)+車位,37.51,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,210.94,16000000,81352,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,12800000,80775,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,13000000,80775,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,12800000,80076,0
臺中市,東區,房地(土地+建物)+車位,29.75,住,1061204,106,12,土地1建物1車位1,二十二層,住宅大樓(11層含以上有電梯),1061101,106,172.62,12700000,80076,0
